"concept","conceptLabel_en","conceptLabel_de","conceptLabel_fr","conceptDef_en","conceptDef_de","conceptDef_fr","altLabel_en","altLabel_de","altLabel_fr","includesLabel_en","includesLabel_de","includesLabel_fr","isUseOfLabel_en","isUseOfLabel_de","isUseOfLabel_fr","producesLabel_en","producesLabel_de","producesLabel_fr","isProducedByLabel_en","isProducedByLabel_de","isProducedByLabel_fr"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Jacaranda","Jacaranda","Jacaranda","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Jasminum","Jasminum","Jasminum","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Juniperus","Juniperus","Juniperus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Lagerstroemia","Lagerstroemia","Lagerstroemia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Lavandula","Lavandula","Lavandula","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Ligustrum","Ligustrum","Ligustrum","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Liquidambar","Liquidambar","Liquidambar","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Liriodendron","Liriodendron","Liriodendron","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Magnolia","Magnolia","Magnolia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Malus","Malus","Malus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Metasequoia","Metasequoia","Metasequoia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Murraya paniculata","Murraya paniculata","Murraya paniculata","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Mussaenda","Mussaenda","Mussaenda","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Nerium oleander","Nerium oleander","Nerium oleander","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Pentas","Pentas","Pentas","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Philadelphus","Philadelphus","Philadelphus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Phyllostachys","Phyllostachys","Phyllostachys","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Physocarpus","Physocarpus","Physocarpus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Picea","Picea","Picea","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Pinus","Pinus","Pinus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Platanus","Platanus","Platanus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Plumeria","Plumeria","Plumeria","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Poncirus trifoliata","Poncirus trifoliata","Poncirus trifoliata","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Portlandia","Portlandia","Portlandia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Prunus","Prunus","Prunus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Pseudotsuga menziesii","Pseudotsuga menziesii","Pseudotsuga menziesii","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Pyracantha","Pyracantha","Pyracantha","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Pyrostegia","Pyrostegia","Pyrostegia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Pyrus ussuriensis","Pyrus ussuriensis","Pyrus ussuriensis","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Rhododendron","Rhododendron","Rhododendron","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Rhus","Rhus","Rhus","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Robinia","Robinia","Robinia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Rondeletia","Rondeletia","Rondeletia","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Rosa","Rosa","Rosa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
"http://aims.fao.org/aos/agrovoc/c_34067","ornamental woody plants","Ziergehölz","plante ornementale ligneuse",,,,"ornamental trees","Zierstrauch","arbre ornemental","ornamental climbers","Zierkletterpflanze","plante ornementale grimpante","Sasa","Sasa","Sasa","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux","ornamental tree nurseries","Ziergehölzschule","pépinière d'arbres ornementaux"
